qmof_id,name,info.pld,info.lcd,info.density,info.volume,outputs.pbe.energy_total,outputs.pbe.energy_vdw,outputs.pbe.energy_elec,outputs.pbe.net_magmom,outputs.pbe.bandgap,outputs.pbe.cbm,outputs.pbe.vbm,outputs.pbe.directgap
qmof-bac8e02,UQESUG_FSR,0.93875,2.07068,1.7041770617139085,999.576514047948,-675.45824189,-8.08591,-667.3723318899999,0.0,0.7318600000000001,1.323028,0.591168,False
qmof-a0490fe,UQILAJ_FSR,0.99684,1.8974,1.9642918491136845,1077.101371821902,-686.72150942,-8.25348,-678.46802942,0.0,3.46769,2.777469,-0.690221,False
qmof-9d9ec39,UQIWIC_FSR,1.58531,5.05292,1.4071159794345174,4765.492052944669,-2491.70924707,-26.00639,-2465.70285707,0.0,3.099916,1.586722,-1.513194,True
qmof-d0af2b8,UQOJAN_FSR,1.05406,2.88417,1.6749759327870992,978.3965779326757,-649.83853804,-7.61906,-642.21947804,0.0,0.2145649999999999,1.537502,1.322937,False
qmof-b6a8795,UQOROI_FSR,1.33966,1.99147,2.0162468121457024,726.3256881553314,-405.76672313,-6.07947,-399.68725313,0.0,3.2004360000000003,2.592442,-0.607994,False
qmof-09a0de8,UQOYAC_FSR,1.1918,3.98669,2.0425614934115788,1442.3668393321334,-849.13354435,-9.34561,-839.78793435,0.0,2.927295,2.067693,-0.859602,False
qmof-4ffffba,UQUCOZ_FSR,1.16875,1.76103,2.258070672961712,508.09204913905313,-270.62144381,-4.27819,-266.34325381,0.0,2.284092,2.601395,0.317303,True
qmof-ae3974c,UQUVOS_FSR,2.20235,3.11448,1.7955679978908563,1395.6735209983,-791.68356383,-9.46011,-782.22345383,0.0,3.3130420000000003,1.82766,-1.485382,True
qmof-bf02ae6,UQUWIN_FSR,0.98125,1.93392,1.905849133592834,947.6154682930274,-569.5936149,-8.87358,-560.7200349000001,1.33,0.0094229999999999,1.861286,1.851863,True
qmof-8137b0f,UQUYOW_FSR,0.94788,1.99483,1.8772905268837945,641.5582596782917,-368.88065232,-5.05582,-363.82483232,0.0,0.3209259999999999,0.707104,0.386178,False
qmof-6fc5c1b,UQUZEN_FSR,1.50325,2.1072,2.2136411714474504,459.9018955660748,-237.04127225,-3.76102,-233.28025225,0.0,0.392133,1.425111,1.032978,True
qmof-3121e49,URACEW_FSR,1.37037,2.0371,1.6921853403243858,856.0396603979348,-580.81314525,-7.20902,-573.60412525,0.0,2.66117,2.824057,0.162887,False
qmof-06dd76d,URAREM_FSR,3.02449,4.10124,1.4728864620178543,2253.3222358515777,-1118.4728952,-13.55815,-1104.9147452,0.0,1.55369,0.545782,-1.007908,True
qmof-ce57f55,URIWOJ_FSR,0.45105,1.27817,2.0080852669268228,612.45483032983,-344.70430253,-4.56205,-340.14225253,0.0,1.5547110000000002,1.747324,0.192613,False
qmof-8802a19,URUFIY_FSR,0.8966,2.36257,1.94394822937994,702.4105356698788,-385.39496602,-4.94013,-380.45483602,0.0,2.884648,2.046128,-0.83852,False
qmof-1475835,URUFOE_FSR,1.07201,2.53893,2.184856859345793,769.1753383090564,-384.85147802,-4.56259,-380.28888802,0.0,2.839304,2.124487,-0.714817,False
qmof-8cdd2eb,URUJOH_FSR,1.13312,2.49084,1.6599713794752051,1036.4338447859811,-564.19721992,-7.03502,-557.1621999199999,0.0,1.29429,1.279596,-0.014694,True
qmof-cdab0e2,URUJUN_FSR,3.33816,4.68666,1.495114078972248,2479.041375795452,-1147.43247406,-14.02263,-1133.40984406,0.0,1.3282660000000002,0.565647,-0.762619,True
qmof-831eab7,USASEO_FSR,0.93326,2.06548,2.882047768475094,500.4901636255889,-302.30741763,-4.1213,-298.18611763,0.0,1.728523,2.030266,0.301743,False
qmof-5c23399,USATAK_FSR,0.75638,2.13157,2.431730557887578,834.3675866847227,-551.87935198,-7.7815,-544.09785198,0.0,0.896412,1.737863,0.841451,False
qmof-32a3837,USAWOC_FSR,0.96806,1.82488,1.864442959651756,765.9011691585614,-542.34891745,-6.95931,-535.3896074500001,4.0,1.047594,2.16191,1.114316,False
qmof-215da5f,USAWUH_FSR,0.70794,1.81084,2.403784381381462,651.8706435286103,-442.03533141,-6.51581,-435.51952141,0.0,3.314774,3.260186,-0.054588,True
qmof-010521d,USAXOD_FSR,1.09637,1.64834,1.8623135877386765,802.0930633439123,-548.61692158,-7.37882,-541.23810158,0.0,2.643594,3.142846,0.499252,False
qmof-bf6a861,USAXUJ_FSR,0.92322,2.10152,1.6719884868450396,916.3407586037708,-676.77929283,-8.56181,-668.21748283,10.0,1.868046,3.205477,1.337431,False
qmof-efe0639,USEBAW_FSR,0.98555,1.83235,1.9329394116601644,420.0120654385261,-222.5072919,-3.69641,-218.81088190000003,0.0,3.522437,3.806555,0.284118,False
qmof-5eb75d6,USEBEA_FSR,0.91116,1.68072,2.3491335276064897,412.0477519478521,-221.14547417,-4.00478,-217.14069417,0.0,2.483981,3.526722,1.042741,False
qmof-5697fd8,USEBOK_FSR,1.29371,2.4087,1.2359148238386657,736.6149474131747,-439.23880118,-4.53753,-434.70127118,0.0,3.839071,2.196315,-1.642756,False
qmof-b6a6c14,USODEN_FSR,1.81642,2.80814,1.748947803777209,2864.503277158513,-1774.06913041,-23.49073,-1750.57840041,0.0,3.2653290000000004,3.913651,0.648322,True
qmof-7eaf2a6,UTATOA_FSR,1.10159,3.62345,1.6969455510804767,811.5988236845438,-485.06736289,-5.52374,-479.5436228900001,0.0,2.887568,2.860319,-0.027249,False
qmof-aa064b6,UTECIH_FSR,2.11994,2.8715,1.810101434077917,1510.5391861952432,-898.93493285,-10.43296,-888.50197285,0.0,3.197159,1.91601,-1.281149,False
qmof-85fef0a,UTEFOP_FSR,1.07455,2.17901,2.1468280570275966,919.0506949313864,-560.53400726,-7.65003,-552.8839772599999,5.0,0.44907,0.580635,0.131565,False
qmof-2ecf8bd,UTEJUA_FSR,2.66019,4.76595,1.2981837987896163,2118.3354223138003,-1041.22534865,-11.3868,-1029.83854865,0.0,2.224629,2.159854,-0.064775,False
qmof-793e2f8,UTELUC_FSR,4.19758,5.16498,1.0807140109969442,3429.24421493154,-1701.4555654,-16.18853,-1685.2670354000002,0.0,1.392567,-0.070909,-1.463476,True
qmof-9fe0cdb,UTEXOH_FSR,0.9009,1.72618,2.5293774566691534,1191.2738333264288,-711.6577009,-9.16386,-702.4938409,0.0,3.158278,2.838768,-0.31951,False
qmof-59fd38f,UTEYOI_FSR,0.94398,2.03037,1.8028076542024511,880.856776188469,-561.71534663,-6.81291,-554.90243663,6.0,1.109047,2.219364,1.110317,False
qmof-237b271,UTEYUO_FSR,1.02024,2.56097,1.7652833413631572,933.0225207004646,-588.50588397,-7.12323,-581.38265397,4.0,1.400162,2.35492,0.954758,True
qmof-d73f9b2,UTEZOK_FSR,0.99322,2.34939,1.7697154128058743,1419.1772080285712,-744.30379228,-8.87762,-735.4261722800001,0.0,1.925176,1.436581,-0.488595,False
qmof-906b305,UTIBAC_FSR,0.87832,2.11468,1.3799288517913582,650.2235632051351,-403.97313315,-4.86201,-399.11112315,0.0,2.001909,1.409525,-0.592384,True
qmof-b3a70b2,UTIBIK_FSR,0.98118,2.37745,1.6312797880779872,1346.4590794127323,-744.40773461,-9.14594,-735.26179461,0.0,1.975044,1.448871,-0.526173,False
qmof-b311e90,UTIHAH_FSR,1.02029,1.41777,1.8180512934986888,625.9648664201565,-360.50977694,-5.55463,-354.95514694,0.0,0.0655780000000001,1.321193,1.255615,True
qmof-46e30a0,UTOGIU_FSR,1.19581,1.90197,1.9048073432900183,715.8599558208895,-414.17205592,-5.7627,-408.40935592,0.0,3.073469,2.672059,-0.40141,False
qmof-976a1e2,UTOQUQ_FSR,1.06862,1.77581,3.359117478563583,636.5414485995669,-255.73371461,-6.30764,-249.42607461,0.0,1.0964930000000002,3.256021,2.159528,False
qmof-555bddc,UTOSAY_FSR,1.37596,2.23296,1.5497021549942696,701.2119269878825,-452.62852402,-5.31179,-447.31673402,0.0,0.7491319999999999,1.447973,0.698841,False
qmof-6f8a3fc,UTUPEF_FSR,1.18112,2.0342,1.5631476861197564,719.2722195019564,-458.08299567,-5.35735,-452.72564567,0.0,3.67099,2.676425,-0.994565,True
qmof-b3dc886,UVAPAJ_FSR,2.55448,3.63498,1.450646775907836,1009.0354083941428,-586.21532465,-6.35046,-579.86486465,0.0,2.74693,1.820715,-0.926215,False
qmof-37e47d6,UVAPEN_FSR,3.1245,4.24481,1.4779633557212897,990.38582810428,-585.84448407,-6.56813,-579.27635407,0.0,2.738203,2.060388,-0.677815,False
qmof-d9772e5,UVAREP_FSR,1.8329,2.98409,1.7616172547037308,885.5681217366407,-612.79293754,-7.66718,-605.12575754,0.0,2.933975,2.646682,-0.287293,False
qmof-ab815f3,UVEPAN_FSR,0.8593,1.82221,1.9512141980555189,647.8881672381608,-454.34209311,-5.97551,-448.36658311,0.0,3.112299,3.355377,0.243078,False
qmof-dfa389a,UVEPOB_FSR,1.12513,2.19458,1.815897657458452,602.0281590393312,-432.49165275,-5.60862,-426.88303275,0.0,0.394403,3.471471,3.077068,False
qmof-8617563,UVIGIR_FSR,0.98378,2.49153,1.4340762836051877,832.277981854816,-533.2497842,-6.58044,-526.6693442000001,0.0,5.4632760000000005,4.480133,-0.983143,False
qmof-06fdc4b,UVIHAK_FSR,1.59856,3.19956,1.561340641704775,1474.0123644684372,-869.59533951,-10.18561,-859.40972951,0.0,2.710648,2.051611,-0.659037,True
qmof-d950595,UVINIX_FSR,0.7035,1.53938,2.622772999084577,536.8318489558989,-355.54465695,-5.83837,-349.70628695,0.0,2.6825269999999994,4.280937,1.59841,False
qmof-fae9914,UVISEY_FSR,3.6646,4.40183,1.7738652287479308,2835.4525364358874,-1568.23857895,-18.88738,-1549.35119895,0.0,1.070256,0.211003,-0.859253,True
qmof-e12e14d,UVOBAK_FSR,3.23038,3.92519,2.011394702230897,965.1961830393128,-572.24444965,-6.97261,-565.27183965,0.0,3.043171,1.873805,-1.169366,False
qmof-c042375,UVOBIR01_FSR,0.98887,1.88718,2.3997117220908124,805.4758547394522,-539.13773288,-7.39281,-531.74492288,0.0,3.746665,4.321751,0.575086,False
qmof-3a344c4,UVOPUS_FSR,1.04158,3.20718,2.130449519856572,717.7870881519699,-448.47683364,-5.23021,-443.24662364,0.0,3.199249,2.268666,-0.930583,True
qmof-3f3a532,UVOQED_FSR,1.01008,3.21117,2.175109941318602,711.0651227929652,-448.39353133,-5.19406,-443.19947133,0.0,3.19174,2.273113,-0.918627,True
qmof-a74dde5,UVUKIH_FSR,1.89275,3.16602,1.658490057556098,812.3979320009188,-466.72668631,-5.6154,-461.11128631,0.0,2.67513,2.117804,-0.557326,False
qmof-0926897,UVUKUT_FSR,1.8906,2.86057,1.7497080620519487,831.0198890523744,-459.20213274,-6.47271,-452.72942274,0.0,2.660445,2.582792,-0.077653,False
qmof-1b7824b,UVUMEF_FSR,1.13076,2.67284,1.5921985125581437,718.2215501584287,-480.08773643,-5.4546,-474.63313643,0.0,4.609477,4.230089,-0.379388,False
qmof-163ccaa,UVUPIM_FSR,1.20555,3.47978,2.015738618330212,837.7107433858903,-386.18763084,-5.18512,-381.00251084,0.0,1.202415,0.28023,-0.922185,False
qmof-f28dffd,UVUWEP_FSR,1.53552,4.79715,1.5559245704576552,2419.9297967833986,-1347.42072971,-15.89355,-1331.52717971,0.0,1.564106,0.898239,-0.665867,True
qmof-9909f44,UWABOL_FSR,1.03023,2.47548,1.7348121582795817,910.8161029258704,-599.21071284,-7.15847,-592.0522428400001,0.0,2.692395,2.709063,0.016668,True
qmof-01abf66,UWABUQ_FSR,1.20844,2.48203,1.6592841434802532,715.1788738233362,-426.41684047,-6.14124,-420.27560047,0.0,0.562405,2.09966,1.537255,False
qmof-3254029,UWEBAB_FSR,0.98836,1.89979,2.363504301607323,384.3071272323732,-180.15572676,-3.85863,-176.29709676,6.0,0.9188299999999998,2.4545,1.53567,False
qmof-049a2ef,UWEBEF01_FSR,0.81509,1.71521,2.147185079092492,660.6068124253788,-328.77361337,-6.31336,-322.46025337000003,4.0,0.4256120000000001,1.300121,0.874509,False
qmof-dd74d6f,UWEBEF_FSR,0.74838,1.90652,2.1386569488104787,331.62052744727606,-164.38220507,-3.1401,-161.24210507,2.0,0.454372,1.286546,0.832174,False
qmof-156cc42,UWEBOP_FSR,1.21507,1.86002,2.343318186733072,397.9337288701014,-174.06685815,-3.84388,-170.22297815,1.0,0.419286,1.291193,0.871907,False
qmof-8e4b4ba,UWEGUZ_FSR,0.9541,2.57274,1.7929508847447904,844.404897315324,-534.34187458,-7.54297,-526.79890458,0.0,0.7495780000000001,1.296475,0.546897,False
qmof-9970f98,UWEMEQ_FSR,1.4179,2.15071,1.6270996771623767,488.08491194617886,-291.37185683,-3.39034,-287.98151683000003,0.0,2.775062,2.28381,-0.491252,False
qmof-790523b,UWIBAF_FSR,1.25062,2.38543,2.030746937793076,937.9999681883588,-536.08619367,-7.46639,-528.6198036699999,0.0,2.665468,2.756675,0.091207,False
qmof-b5945a6,UWIGOX_FSR,0.77977,2.31579,2.0182786894539984,858.3344744911583,-587.68645881,-6.84422,-580.84223881,0.0,3.00327,2.74946,-0.25381,False
qmof-d242cec,UWIGUD_FSR,1.47958,2.36895,1.7314649965299227,939.7287864638536,-616.95201096,-6.68431,-610.2677009600001,0.0,3.227301,2.343701,-0.8836,False
qmof-3deb783,UWIHAL_FSR,0.90772,2.02837,2.2823661346559048,923.8613982711933,-477.58917761,-7.55512,-470.03405761,0.0,3.21238,3.522908,0.310528,True
qmof-e0f33e8,UWIHEO_FSR,1.533,2.05998,2.27106891625943,851.111014622444,-552.793313,-7.41044,-545.382873,0.0,1.954541,2.697368,0.742827,False
qmof-177ecfa,UWIMET_FSR,0.93417,1.54048,2.717240754031602,608.5531889636156,-368.31187874,-5.91224,-362.39963874,0.0,0.9917440000000002,2.721223,1.729479,False
qmof-fe209a3,UWOSUV_FSR,0.8433,2.1911,3.267643507737632,804.5505801944145,-351.10905944,-7.90578,-343.20327944,0.0,1.904098,4.421938,2.51784,True
qmof-3048b12,UXACEC_FSR,1.34831,2.93272,1.6717924367862382,701.4305089777945,-406.40186865,-4.20693,-402.19493865,0.0,2.506042,1.030489,-1.475553,False
qmof-e89f5ce,UXAMEN02_FSR,0.91347,2.65349,1.5553941727483582,853.5593520820678,-565.42360659,-6.45991,-558.9636965899999,0.0,1.957917,1.421096,-0.536821,True
qmof-d701b9b,UXANIS_FSR,1.20487,3.48219,2.059314302503663,1094.967128091702,-686.92598175,-8.96888,-677.95710175,0.0,2.302851,2.554723,0.251872,False
qmof-9bd8c04,UXAPAM_FSR,1.17843,3.47592,2.1043643524326594,1088.1602458848952,-686.81727795,-8.94898,-677.8682979499999,0.0,2.310886,2.538116,0.22723,False
qmof-3aa544f,UXAPUG02_FSR,1.01287,2.41002,1.5486040279422588,857.3019431490295,-565.72223011,-6.32887,-559.39336011,0.0,2.134008,1.483122,-0.650886,False
qmof-ef06895,UXAWOH_FSR,3.3383,5.31985,1.3733401682663655,1602.880993692502,-753.940363,-7.22504,-746.715323,0.0,2.787001,0.802274,-1.984727,True
qmof-25451e6,UXEQIY_FSR,1.12671,3.06154,2.570776748136205,962.1420897501142,-641.73525945,-7.87879,-633.85646945,0.0,2.81747,2.186367,-0.631103,True
qmof-a7901c6,UXEWEB_FSR,0.89004,2.56387,1.7042035134751712,901.0781203691764,-576.84971775,-6.62298,-570.22673775,0.0,1.616734,1.854664,0.23793,False
qmof-291d3e3,UXEXAY_FSR,1.01661,2.51967,1.6559094052849883,859.9024486244587,-585.78912821,-7.08292,-578.70620821,0.0,2.800514,2.769681,-0.030833,False
qmof-dab2758,UXIFEN_FSR,4.01044,5.06946,1.1800277890772093,1912.2264085408287,-915.91122648,-9.4581,-906.45312648,0.0,2.420949,1.014698,-1.406251,False
qmof-b638230,UXIVUT_FSR,0.94203,2.04826,1.898708095193821,877.8074955958143,-622.36840782,-7.78134,-614.58706782,2.0,0.8052459999999999,1.636129,0.830883,False
qmof-e027183,UXIWEE_FSR,1.1378,2.23626,1.845287402262412,467.82152966097647,-326.28907997,-3.96921,-322.31986997,1.0,0.790611,1.385238,0.594627,False
qmof-08dbb32,UXOLAW_FSR,0.92419,2.51114,1.5431967029671736,948.6490142500091,-638.38823316,-7.50935,-630.87888316,0.0,3.514914,3.122429,-0.392485,True
qmof-b723974,UXOZIS02_FSR,2.82475,3.52633,1.861858180251044,726.7602925200221,-338.52886821,-4.04313,-334.48573821,0.0,0.4479740000000001,-1.398288,-1.846262,False
qmof-a76ae33,UXUQIP_FSR,1.03254,1.68081,2.0606577087569176,779.4574178183744,-523.20571593,-6.95257,-516.25314593,8.0,1.099707,2.321631,1.221924,False
qmof-cc6a37f,UYACUT_FSR,1.1786,1.96736,2.208565921973466,741.6985939432215,-438.33318276,-5.74121,-432.59197276,0.0,2.905509,3.029748,0.124239,False
qmof-54e97e0,UYASAQ_FSR,0.93131,1.59053,2.9382488804714835,917.4517075456888,-531.78316242,-8.33687,-523.4462924200001,0.0,1.99045,3.209073,1.218623,True
qmof-eab8e84,UYASET_FSR,3.16851,3.68056,1.687358922615204,1262.1528374221766,-797.51727974,-9.8518,-787.66547974,0.0,1.289484,1.079528,-0.209956,False
qmof-3003f41,UYASOE_FSR,1.88323,3.12817,1.7080806916019362,2732.2096339735576,-1490.3881937,-16.76499,-1473.6232037000002,0.0,1.566562,0.750325,-0.816237,True
qmof-2b0e27b,UYASUJ_FSR,2.71285,3.53309,1.6968583443057443,1255.0870018556311,-796.8110073,-9.88059,-786.9304173,0.0,2.09118,1.972351,-0.118829,True
qmof-bdb54d3,UYENOC_FSR,0.74578,1.80305,1.9049807737358213,491.6086854171897,-272.9803323,-3.92889,-269.0514423,6.0,0.528322,1.808053,1.279731,False
qmof-3f53bbd,UYEWEB_FSR,0.81113,2.61123,2.186312931493296,901.7141813549872,-587.42668389,-7.61014,-579.81654389,0.0,3.659991,3.878424,0.218433,False
qmof-18fece0,UYEWIF_FSR,1.15421,2.28944,1.8214276266543312,798.072119451494,-494.01670499,-5.62965,-488.38705499,0.0,2.859339,2.47064,-0.388699,False
qmof-db46c4e,UYEWIG02_FSR,0.87806,1.63569,2.4910022317541864,290.1591501144498,-200.7851977,-2.99188,-197.7933177,0.0,0.951105,2.180763,1.229658,False
qmof-e029861,UYEWOM02_FSR,0.85473,1.64295,2.695451938929825,701.108198074153,-455.82584471,-6.61311,-449.21273471,0.0,3.70051,3.682177,-0.018333,True
qmof-389345a,UYEWUS02_FSR,0.67122,1.58342,2.2963861561665624,343.49815662074803,-229.25906019,-3.08088,-226.17818019,0.0,4.3628800000000005,3.679059,-0.683821,True
qmof-2ba0cce,UYIGAM02_FSR,1.36094,2.04531,1.580976592541741,618.2244130906236,-364.32541075,-5.33015,-358.99526075,0.0,0.6771070000000001,1.968115,1.291008,True
qmof-9471807,UYOGEV_FSR,0.98477,2.67937,2.1612582538335023,948.8869066785512,-586.43391185,-7.02345,-579.4104618499999,0.0,2.474016,2.437463,-0.036553,False
qmof-c6cf80e,UYOGOF_FSR,1.60084,2.7114,2.121289350931355,900.3120572280673,-500.58079167,-6.18917,-494.39162167,0.0,3.010328,2.113108,-0.89722,False
qmof-089b614,UYOHIB_FSR,3.10834,4.18168,1.816710806598023,785.4518593564704,-473.48112113,-5.66651,-467.81461113,0.0,2.4432150000000004,1.659056,-0.784159,False
qmof-7e84f6f,UYOHOH_FSR,1.87144,3.19549,1.6590674736606086,781.0995513441648,-520.36853941,-6.27346,-514.09507941,10.0,0.196202,1.647471,1.451269,False
qmof-99456ca,UYOHUM_FSR,1.67313,3.32585,1.852550966801281,1451.124501180866,-767.36597377,-9.40367,-757.96230377,0.0,2.293103,1.644431,-0.648672,True
qmof-79a6265,UYONIH_FSR,0.8676,1.8736,2.4371618391483247,928.0872814488524,-630.85898982,-8.48836,-622.37062982,6.0,0.786872,2.641769,1.854897,False
qmof-4b552f4,UYOXOW_FSR,1.62365,3.22946,1.98050897561767,1049.671618604737,-618.25530032,-7.04501,-611.2102903199999,5.0,0.18617,0.962743,0.776573,False
qmof-6615630,UYUKOP_FSR,1.26941,2.83551,1.5929172597512185,987.7021614758198,-602.03487472,-6.75591,-595.27896472,0.0,2.543372,1.65745,-0.885922,False
qmof-c7d5cdb,UYULEG_FSR,2.11151,4.18921,1.37137222252507,2862.2350813091093,-1385.33800548,-15.36973,-1369.96827548,0.0,1.963286,0.896148,-1.067138,True
qmof-148ed99,UYURUC_FSR,0.7953,1.93841,2.2181605779326805,538.6978493810204,-390.11886138,-4.98758,-385.13128138,0.0,3.10041,3.641997,0.541587,True
qmof-7556fd5,UYUSAJ_FSR,0.9369,1.97049,2.356124674385785,577.2186754232796,-390.64749454,-4.81646,-385.83103454,0.0,3.118628,3.424136,0.305508,True
qmof-3c464fc,UYUSOX_FSR,1.18525,2.81425,2.185236803056309,847.700582518454,-478.55091515,-6.4621,-472.08881515,0.0,2.361743,1.8069,-0.554843,False
qmof-8af21c9,UZADUV_FSR,1.11057,2.17,2.2304694481011778,1020.7460131356744,-569.96354515,-9.03444,-560.9291051499999,0.0,2.2587300000000003,2.998324,0.739594,False
qmof-d09b8b3,UZAFOR_FSR,2.55069,4.58481,1.390524120106423,3608.641395281892,-2101.44006524,-22.03381,-2079.40625524,0.0,3.062828,2.544567,-0.518261,True
qmof-3769d75,UZAGUY_FSR,0.80411,1.32397,1.747253333390384,358.94341662236275,-246.73480981,-2.94214,-243.79266981,0.0,1.853429,1.624226,-0.229203,False
qmof-191c415,UZAROD_FSR,0.86612,1.3256,1.7355669026956426,532.3704221335344,-340.56130502,-4.59713,-335.96417502,0.0,3.5075890000000003,2.687119,-0.82047,False
qmof-b538420,UZAVOH_FSR,1.13029,2.23132,1.6013767959231986,831.3711853869361,-550.18421049,-6.77255,-543.41166049,2.0,0.525447,1.298994,0.773547,False
qmof-b4b183a,UZEBAE01_FSR,0.89544,1.80117,2.7802559232646407,678.34430129166,-367.2071772,-8.05603,-359.1511472,0.0,1.4323510000000006,4.052997,2.620646,False
qmof-719983e,UZEBAE_FSR,0.95157,1.77331,2.765970936328324,681.8476423264503,-367.20754358,-8.01579,-359.19175358,0.0,1.4388599999999996,4.026259,2.587399,False
qmof-f2d872e,UZEBOS01_FSR,3.28393,4.69356,1.3341717961415334,1113.457907805163,-643.29701722,-6.93429,-636.36272722,6.0,0.404262,0.735226,0.330964,False
qmof-ba400b3,UZEGOW_FSR,1.09088,3.46807,1.9383753785841904,859.933003075791,-507.9731703,-5.78977,-502.1834003,0.0,3.293562,2.314954,-0.978608,False
qmof-e0a9631,UZEPEV_FSR,1.61527,3.62435,1.7662512409612507,934.8862496384868,-500.79427879,-6.03734,-494.7569387900001,0.0,1.593174,1.548574,-0.0446,True
qmof-35bc54f,UZIDIR01_FSR,1.48032,2.10725,2.411491614345126,408.3602507892679,-244.92355224,-3.3295,-241.59405224,0.0,2.62153,2.082983,-0.538547,False
qmof-e0ecc74,UZIGUG_FSR,0.82305,1.54895,1.6082340490911335,776.9637156361515,-493.94046667,-6.1434,-487.79706667,0.0,2.971872,2.179198,-0.792674,False
qmof-a8e03e4,UZINAT_FSR,0.90022,2.19964,1.8000057384595347,791.9752635625972,-579.42190796,-7.30388,-572.11802796,0.0,0.704982,2.128895,1.423913,False
qmof-e778e22,UZUMEI_FSR,1.21935,2.15993,1.5549860367945882,679.0690580163671,-474.00243592,-6.16366,-467.83877592,0.0,4.136605,3.567908,-0.568697,True
qmof-a71c5cf,VABQAQ_FSR,0.85154,4.3022,1.466576206295331,1688.55312114937,-983.81931879,-11.52782,-972.29149879,4.0,0.457918,0.501573,0.043655,True
qmof-0a4649f,VAFYOQ_FSR,0.77038,1.88806,2.062038385231672,483.3707350746737,-343.78802968,-4.86114,-338.92688968000004,0.0,2.739523,2.866924,0.127401,False
qmof-00e5ea7,VAGDEM_FSR,0.96042,1.74671,2.312769927767252,637.659198551378,-412.70517362,-5.92613,-406.77904362,0.0,2.554302,2.342165,-0.212137,False
qmof-40c7632,VAGTAA02_FSR,1.06209,2.60393,1.4458084795296158,842.1089308046087,-547.53195269,-5.94689,-541.58506269,0.0,2.371978,2.335846,-0.036132,False
qmof-3343744,VAGTOM_FSR,1.0485,1.98459,1.6813201617471032,958.3097911072302,-553.45215895,-6.73653,-546.71562895,0.0,3.017668,2.393618,-0.62405,False
qmof-48bcbc2,VAGXIM_FSR,0.96466,2.6148,2.299567179326388,885.4612284210643,-561.06801319,-7.3926,-553.67541319,0.0,3.397145,2.869628,-0.527517,False
qmof-43bcc64,VAGXOS_FSR,0.93709,1.5091,2.112409849828709,617.9869974787173,-445.27725762,-6.30695,-438.97030762,0.0,4.468819999999999,4.427165,-0.041655,True
qmof-6e25176,VAHFAN_FSR,1.14281,2.25072,1.5813764119670055,893.554461133193,-569.4424928,-6.95073,-562.4917628,0.0,2.909083,3.254377,0.345294,False
qmof-30b0765,VAHNUP_FSR,0.95742,1.81272,2.7542272875173306,569.1126485220971,-343.64667832,-6.15687,-337.48980831999995,0.0,0.8360700000000001,2.679268,1.843198,False
qmof-0b6afbc,VAHRON_FSR,1.13373,3.96296,2.2613816800072226,578.6569232990523,-344.51247759,-3.87515,-340.63732759,0.0,3.987031,3.524259,-0.462772,False
qmof-d3eba84,VAHWOS01_FSR,0.90109,1.83206,1.9949614442787795,924.193034421078,-617.73072795,-8.22605,-609.50467795,0.0,3.385232,3.165793,-0.219439,True
qmof-56e34ef,VAJNUQ_FSR,0.89761,1.84793,2.428783279411533,742.504216259624,-440.17465337,-5.61288,-434.56177337,0.0,4.452901,3.391674,-1.061227,False
qmof-e203bf0,VAJVAF_FSR,1.50729,3.46634,1.9130066960259384,1234.9304391243577,-688.11907748,-9.39181,-678.72726748,0.0,2.251362,2.077965,-0.173397,False
qmof-13dfbe2,VAJVAG_FSR,0.7652,1.68488,2.59443680347397,688.641665548314,-466.28627759,-7.42488,-458.86139759,0.0,2.915208,3.554097,0.638889,False
qmof-5843876,VAJWUB_FSR,0.89431,3.01753,1.537037753082534,1022.7462978018136,-689.64504902,-8.17824,-681.46680902,10.0,0.5266499999999998,1.980014,1.453364,False
qmof-bf54995,VAJXAI_FSR,1.18982,3.2216,1.5817127912866913,1015.844684371505,-673.92016909,-8.08608,-665.8340890899999,0.0,1.876102,1.87075,-0.005352,False
qmof-8713184,VAJYEK01_FSR,0.59332,1.55474,1.9381211803423133,375.5820210433038,-258.8816182,-3.40693,-255.4746882,0.0,3.261107,2.954919,-0.306188,False
qmof-ca189cb,VAKDIX_FSR,1.24347,2.58626,1.610711182760805,2886.935548102341,-1652.29741452,-21.41144,-1630.88597452,2.0,0.1227129999999996,2.533177,2.410464,True
qmof-1c7dc6d,VAKDOD_FSR,1.24638,2.58335,1.6146609156485974,2883.130191069522,-1648.66025664,-21.30086,-1627.35939664,0.0,3.535531,2.669821,-0.86571,False
qmof-5aa7bf3,VAKHOH_FSR,0.7402,1.4368,2.5649387218837894,462.716918289812,-279.96266623,-5.54225,-274.42041623,0.0,2.042687,4.962871,2.920184,False
qmof-e34b785,VAKXEM_FSR,3.0017,4.69579,1.3398939901898923,3650.990170360396,-1937.83251921,-21.4214,-1916.41111921,0.0,2.149935,0.925842,-1.224093,True
qmof-413a937,VALFOG_FSR,0.76151,2.2138,2.104362042580665,725.3702720423148,-475.18883626,-6.08931,-469.09952626,0.0,4.515823,3.759278,-0.756545,False
qmof-0cd4232,VALFUL_FSR,3.99683,4.69497,1.2849359206067887,2387.17995233184,-1299.38502152,-14.14957,-1285.23545152,0.0,2.698017,1.22057,-1.477447,True
